BJ1	2007	4	10	19	0	0.98
BJ1	2007	4	10	20	0	0.735
BJ1	2007	4	10	21	0	0.98
BJ1	2007	4	10	22	0	0.98
BJ1	2007	4	10	23	0	0.98
BJ1	2007	4	11	0	0	0.98
BJ1	2007	4	11	1	0	0.735
BJ1	2007	4	11	4	0	0.245
BJ1	2007	4	11	6	0	0.98
BJ1	2007	4	11	7	0	0.49
BJ1	2007	4	11	8	0	0.49
BJ1	2007	4	11	9	0	0.245
BJ1	2007	4	11	10	0	0.49
BJ1	2007	4	11	11	0	0.735
BJ1	2007	4	22	16	0	1.225
BJ1	2007	4	22	20	0	6.125
BJ1	2007	4	22	21	0	3.43
BJ1	2007	4	22	22	0	0.98
BJ1	2007	4	22	23	0	0.245
BJ1	2007	4	24	8	0	0.49
BJ1	2007	4	24	9	0	1.225
BJ1	2007	4	24	10	0	0.98
BJ1	2007	4	24	11	0	0.735
BJ1	2007	4	24	12	0	0.735
BJ1	2007	4	24	13	0	1.96
BJ1	2007	4	24	14	0	5.39
BJ1	2007	4	24	15	0	3.92
BJ1	2007	4	24	16	0	0.98
BJ1	2007	4	24	19	0	1.47
BJ1	2007	4	24	20	0	1.96
BJ1	2007	4	24	21	0	7.35
BJ1	2007	4	24	22	0	4.9
BJ1	2007	4	24	23	0	2.94
BJ1	2007	4	25	1	0	0.735
BJ1	2007	4	25	2	0	0.245
BJ1	2007	4	25	3	0	0.245
BJ1	2007	4	25	4	0	0.245
BJ1	2007	4	25	12	0	0.49
BJ1	2007	4	25	13	0	2.45
BJ1	2007	4	25	14	0	1.96
BJ1	2007	4	25	15	0	1.47
BJ1	2007	4	25	16	0	1.715
BJ1	2007	4	25	17	0	1.96
BJ1	2007	4	25	18	0	1.225
BJ1	2007	4	25	19	0	0.245
BJ1	2007	4	28	10	0	0.245
BJ1	2007	4	30	12	0	0.245
BJ1	2007	5	4	7	0	0.245
BJ1	2007	5	4	8	0	1.225
BJ1	2007	5	4	9	0	1.225
BJ1	2007	5	4	10	0	0.735
BJ1	2007	5	4	11	0	0.49
BJ1	2007	5	6	10	0	1.96
BJ1	2007	5	6	11	0	8.085
BJ1	2007	5	6	12	0	6.86
BJ1	2007	5	6	13	0	2.94
BJ1	2007	5	7	3	0	1.47
BJ1	2007	5	7	4	0	2.695
BJ1	2007	5	7	5	0	0.245
BJ1	2007	5	14	22	0	1.96
BJ1	2007	5	14	23	0	0.98
BJ1	2007	5	15	8	0	3.92
BJ1	2007	5	23	12	0	6.615
BJ1	2007	5	23	20	0	12.985
BJ1	2007	5	23	21	0	0.245
